665,0,1,1,1,1,1,0,1,
666,1,1,1,1,1,1,1,1,
667,1,1,0,1,0,1,1,1,
668,0,0,1,0,0,1,1,1,
669,0,1,0,1,0,1,0,1,
670,1,1,1,1,0,1,1,0,
671,1,1,0,1,1,1,1,0,
672,1,1,1,0,1,1,1,1,
673,0,0,1,0,1,1,1,1,
674,1,1,1,1,0,1,1,1,
675,1,1,1,1,1,1,1,1,
676,1,1,0,0,0,1,1,1,
677,1,0,1,0,0,0,1,1,
678,0,0,1,1,0,1,0,1,
679,1,0,1,0,1,0,1,1,
680,1,1,1,0,1,0,1,0,
681,1,0,1,1,0,1,1,1,
682,0,0,1,0,1,0,1,1,
683,1,0,1,1,1,1,1,1,
684,0,1,1,1,0,1,1,1,
685,1,1,1,0,1,1,1,1,
686,1,0,1,1,1,1,0,1,
687,0,1,1,1,1,1,1,0,
688,1,1,1,1,1,1,0,1,
689,1,0,0,1,1,0,0,1,
690,0,1,1,0,1,1,0,0,
691,1,1,1,1,1,0,1,0,
692,1,1,1,0,0,1,1,1,
693,1,0,1,1,1,1,1,1,
694,1,1,1,1,1,1,1,1,
695,1,1,1,1,0,1,1,1,
696,1,1,1,1,0,1,0,1,
697,1,1,0,1,1,1,0,1,
698,1,1,1,1,1,1,0,0,
699,0,1,1,1,1,1,1,1,
700,1,0,0,0,1,1,0,1,
701,1,1,1,1,1,1,1,1,
702,1,1,0,0,0,0,1,1,
703,0,0,0,0,1,1,0,1,
704,1,1,1,1,0,1,1,0,
705,1,1,1,1,1,1,0,1,
706,1,1,1,0,1,1,1,1,
707,0,1,0,1,1,1,1,0,
708,0,0,1,0,1,1,1,1,
709,0,0,1,1,1,1,1,1,
710,1,1,1,0,0,1,1,0,
711,1,1,0,0,0,1,1,1,
712,0,0,0,0,0,1,1,0,
713,1,1,1,1,0,1,1,1,
714,1,1,0,1,1,1,0,0,
715,1,0,1,1,1,0,1,1,
716,1,0,1,1,0,0,0,1,
717,0,1,1,1,1,0,1,1,
718,1,0,1,0,1,1,1,1,
719,0,1,1,0,1,1,1,1,
720,0,1,1,0,0,0,1,0,
721,1,0,1,1,1,1,0,1,
722,1,0,1,0,1,1,1,1,
