665,1,1,1,1,1,1,1,0,
666,0,0,1,0,1,0,1,1,
667,1,1,0,0,1,1,0,0,
668,1,1,1,1,0,0,1,0,
669,0,1,0,1,0,1,1,0,
670,1,0,1,1,1,1,1,0,
671,1,1,1,1,0,0,0,1,
672,1,1,1,1,1,1,1,1,
673,0,1,1,0,0,0,1,1,
674,1,1,0,1,1,1,1,0,
675,1,1,1,1,0,1,1,1,
676,1,1,0,1,0,1,1,0,
677,1,1,1,1,0,0,1,1,
678,1,0,0,1,1,0,1,0,
679,0,0,1,1,1,1,1,1,
680,1,1,1,1,1,1,1,1,
681,0,0,0,0,0,1,0,0,
682,1,0,1,1,0,1,1,1,
683,1,0,1,1,1,0,0,1,
684,0,1,1,0,0,0,0,1,
685,0,0,1,1,1,0,1,1,
686,0,1,1,1,1,1,1,1,
687,1,0,1,1,0,0,1,1,
688,0,1,0,1,1,1,1,1,
689,1,1,0,0,1,1,1,1,
690,1,1,0,1,0,1,1,0,
691,1,0,1,1,1,0,0,0,
692,0,1,0,1,1,1,1,1,
693,1,0,1,1,1,0,0,0,
694,0,0,1,1,0,1,1,0,
695,1,1,1,1,1,1,1,1,
696,0,0,0,0,0,1,1,1,
697,1,0,1,0,1,0,1,1,
698,1,1,0,0,0,1,1,1,
699,1,0,1,1,1,1,1,1,
700,0,1,0,1,1,1,1,1,
701,1,1,1,0,0,0,1,0,
702,1,1,1,1,0,0,0,1,
703,1,0,0,0,1,1,1,1,
704,1,1,1,1,0,1,0,1,
705,1,1,0,1,0,1,1,1,
706,0,1,1,1,0,1,0,0,
707,0,1,0,1,1,0,1,1,
708,1,1,1,0,1,1,1,1,
709,1,0,0,1,0,1,0,1,
710,1,0,1,0,1,1,1,0,
711,1,0,1,0,1,1,1,1,
712,1,0,1,0,0,1,0,1,
713,0,1,0,0,1,1,0,1,
714,1,0,1,0,1,1,0,1,
715,0,1,0,1,1,1,1,1,
716,1,0,1,1,0,1,1,1,
717,1,1,1,1,0,1,1,0,
718,0,1,1,1,1,1,1,1,
719,1,0,1,1,0,1,1,1,
720,1,1,0,0,1,0,1,0,
721,1,0,0,0,0,0,0,0,
722,1,0,1,1,1,0,0,1,
723,1,0,0,0,1,0,1,0,
724,0,0,1,1,0,1,1,0,
725,1,1,1,1,1,1,1,1,
726,0,1,0,1,0,0,1,0,
727,1,1,1,1,0,1,1,0,
728,1,1,1,0,1,1,1,1,
729,1,1,1,0,1,1,1,0,
730,0,0,0,1,1,1,1,0,
731,1,1,1,1,0,1,1,1,
732,0,1,0,1,1,1,1,1,
733,1,1,0,1,0,1,1,1,
734,0,1,1,1,1,0,0,0,
735,1,1,1,1,1,1,1,0,
736,1,1,1,1,0,0,0,1,
737,1,0,0,0,1,1,1,1,
738,0,1,0,1,1,0,0,0,
739,0,0,1,1,1,1,1,1,
740,0,1,1,1,1,1,1,1,
741,0,1,1,0,0,1,1,1,
742,1,0,1,1,1,1,0,1,
743,1,1,0,1,0,1,0,0,
744,0,0,1,1,1,0,0,0,
745,1,0,1,1,0,1,1,1,
746,0,1,1,1,0,1,1,0,
747,0,0,0,1,1,1,0,1,
748,1,0,1,1,0,0,0,1,
749,0,1,0,1,0,1,0,0,
750,1,1,1,1,1,1,1,0,
751,1,1,1,1,0,0,0,1,
752,1,0,1,0,1,0,0,0,
753,0,1,1,1,1,1,1,1,
754,1,1,0,1,0,0,0,1,
755,1,0,1,1,1,1,0,1,
756,0,1,1,1,0,1,1,0,
757,0,1,1,1,0,1,1,1,
758,1,1,1,0,1,0,0,0,
759,1,1,0,0,1,1,1,1,
760,0,0,0,1,0,0,0,1,
761,0,1,1,1,1,1,1,1,
762,0,1,0,0,1,1,0,1,
763,1,1,1,1,1,1,1,1,
764,1,1,1,0,1,0,1,0,
765,0,1,1,1,1,1,0,1,
766,0,1,0,1,1,1,1,1,
767,0,1,1,0,0,0,0,1,
768,1,0,1,1,1,0,1,0,
769,1,1,1,0,1,1,0,1,
770,1,1,1,1,1,1,0,0,
771,0,1,1,1,1,1,1,0,
772,1,1,1,1,1,1,1,0,
773,1,1,1,1,1,1,1,0,
774,0,0,1,1,0,1,0,1,
775,1,0,1,0,1,1,0,0,
776,1,0,0,1,0,1,0,1,
777,1,1,0,1,1,1,1,1,
778,1,1,1,0,0,0,1,0,
779,1,1,1,1,0,1,1,1,
780,0,1,1,1,1,1,1,0,
781,1,1,1,1,0,1,0,1,
782,0,0,1,0,1,1,1,0,
783,0,0,1,1,1,0,1,1,
784,1,0,0,1,0,1,1,0,
785,1,1,1,0,0,1,1,0,
786,0,1,1,1,0,0,1,0,
787,1,0,1,1,1,1,1,1,
788,1,1,1,1,0,1,0,1,
789,1,1,1,0,0,1,1,1,
790,0,1,1,0,1,1,0,1,
791,0,1,0,0,0,1,0,1,
792,1,1,0,1,1,0,0,1,
793,1,1,1,1,0,0,1,0,
794,1,0,1,1,1,1,0,1,
795,1,1,1,1,1,1,1,0,
796,1,0,1,1,1,1,1,1,
797,1,1,0,0,0,1,1,0,
798,0,0,1,0,1,0,1,0,
799,1,0,1,1,0,1,1,1,
800,0,1,0,1,1,1,1,0,
801,1,1,0,1,1,1,1,0,
802,0,1,0,1,0,1,1,0,
